Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
927404869249626113	<USER> Those officials should be shitcanned	2	5	0	0	0	0	2
529689009334018048	<USER> <USER> look who's the bitch mhm im sure 6	2	4	1	0	0	0	2
461305642938945536	<USER> Fucking everything!	1	4	2	0	0	0	2
877275502146445316	is chrome fucking sucking for anybody else? I may switch back to firefox	3	5	0	0	0	0	2
481770444823871488	<USER> ohhh for me it is...3 days til hell! Lol	0	3	5	0	0	0	3
570485172715560963	If you're a procrastinating little shit head clap your hands.	1	6	1	0	0	0	2
938670590772121601	Puketi Forest (ancient kauri trees), Cape Reinga (aka departing place of spirits), Te Paki Stream (sand surfing), N… <URL>	1	0	4	0	0	3	3
638544490224070657	Not hostile, willing to defend my family at all costs. Come see me big dawg, you'll get bit! Oh and Leave the BBs at home little bitch. 😈👿	1	7	0	0	0	0	2
711748199246139393	I've seen some insane silly crap before in sports, but that's the craziest damn thing ever. #GigEm	0	2	5	1	0	0	3
757816328669454338	my life is a crumbling pile of shit tbh	5	3	0	0	0	0	1
319236230497853442	<USER> not shitty and boring. but not haunted either. its really interesting! do the "escape" tour. its neat hearing those stories	0	0	1	7	0	0	4
551713267815428096	She just want to smoke and fuck, I said girl that's all that we do	0	1	5	2	0	0	3
184487950292238336	<USER> damn we just missed my half birthday too! *kicks the air* #shewwwt	0	2	6	0	0	0	3
657944628495282176	one time I called <USER> to let me in bc I forgot my apartment key and I had a shitload of balloons and he left &amp; went to fuckin Burger King	1	4	3	0	0	0	2
399238331948478464	Cracker barrel with my team right now&gt;&gt;&gt;&gt;&gt;	0	0	4	3	1	0	3
826486162575544323	Lily developing her Bitchy Resting Face <URL>	1	5	2	0	0	0	2
740433020226797568	<USER> are you going to try to kick everyone's ass? Because now, #BachelorNation hates you. You can't beat us all. #Bachelorette	2	5	1	0	0	0	2
878455308531752960	Do you ever just think about how happy you are that you kicked someone out of your life bc they were just so shitty. Bc same.	0	3	3	2	0	0	3
471784918154883073	<USER> *casually puts earlier date on assignment before turning it in to make it look like i’m not a procrastinating piece of shit*”	1	2	5	0	0	0	3
799825623086678016	<USER> shit what do u need the scores for whos seeing them	1	4	3	0	0	0	2
267215557634424833	3,199 tweets. Damn. I need a life. #tweets #life #twitterfreak	0	5	3	0	0	0	2
279569843362095106	Never been so excited to see cracker barrel #finallyhome	0	0	1	5	2	0	4
89732050155868162	annnnd my dad called me fat again... so im guna go missing and bury my fat ass in a ditch... see ya guys	5	2	1	0	0	0	1
504083288965660673	<USER> bitches love missed calls #riptwall	1	2	5	0	0	0	3
459421956412956673	God wont put mor on us than we can handle?? Well God must think im one bad ass bitch!!	1	1	1	5	0	0	4
862121710480392192	Maine coon <URL>	0	0	6	0	0	2	3
341440774858215424	People sometimes make arguments about the most random shit ever.	0	4	4	0	0	0	3
327907887307440128	Oh you piss me the fuck off sometimes...	4	4	0	0	0	0	2
23212335791349761	#jerseyshore starts now bitches	0	0	3	4	1	0	4
477638537794580480	I am half Irish, my dad is a sailor, I live in a hockey world, I was raised in a country/redneck area, god damn it expect me to curse	0	0	4	3	1	0	3
372488388269453312	I am so tired of all the senseless bullshit people start because their life is so boring. They bring problems for themselves and others	2	5	1	0	0	0	2
230843004842295297	<USER> cuzz I do use this gay shit... #calling u a bitch n person	4	4	0	0	0	0	2
774072131520835586	GET THE FUCK OUTTA HERE TYLER AUSTIN	6	2	0	0	0	0	1
105641884122230786	My dumb ass slept through my alarm and will now be ridiculously late to work. Damn you, Monday. You've bested me once again.	1	6	0	1	0	0	2
813817404111421440	Damn, AP confirms it. George Michael, Richard Adams, and now Carrie Fisher days from each other. This year just kee… <URL>	1	6	0	1	0	0	2
575991490108862464	You people really should listen to <USER> if you haven't already. They're fuckin' amazing!	0	0	0	2	6	0	5
554596842319933440	Not feeling that whole school shit today	0	7	1	0	0	0	2
238825317299535872	<USER> If the line dead af, text me so I don't drag my ass out in the rain lol	0	3	4	1	0	0	3
920409222868881409	<USER> Real class <USER> smh maybe one day karma will come back to bite you in the ass for maki… <URL>	2	6	0	0	0	0	2
607647869525323776	I just took this long as nap. Damn near slept the whole day away.	0	4	4	0	0	0	3
171726228028522497	ANTM plot formula: Bitch Girls. Bitchy Girls pick on Vulnerable Girl. Vulnerable Girl friends Model Finalist. Bitchy Girls Lose. #karma	1	4	2	0	0	1	2
318219194644709377	<USER> Sarah just sent a snap chat of her with a snake on her, what the actual fuck" he was my friend.	0	6	1	0	0	1	2
1357955429	My cat is such an attention whore!	0	3	4	1	0	0	3
542488389392420864	<USER> I'll be one year away from 30 at the point... i've done shit with my life	1	5	2	0	0	0	2
936635275970740224	<USER> <USER> That is what I was going to say? Damn I missed one.	0	2	5	0	0	0	3
395545240502685697	damn <USER> u could be a little nicer to Marilyn Manson	0	3	3	1	0	0	3
797542324234354688	<USER> a good thought that people will get out and act, but people are lazy and most won't, they will just sit and bitch	1	6	0	0	0	0	2
683753670866006019	I'm at Cracker Barrel in Ringgold, GA <URL>	0	0	7	0	0	0	3
853086042693529600	<USER> Luke realized the power of the Jedi unbalances the force. Hell train her but only to end the 1st order, then no more Jedi	0	0	7	0	0	0	3
331607133445554176	Shit I learned from <USER> : destroy coworker's office w/ sledgehammer &amp; TOUT about it. no getting fired,arrested, nothing. #clever	0	2	2	3	0	0	3
264018165539950592	I've written 50,000 words for #NaNoWriMo on a napkin...then spilled coffee on it. Fuck this.	3	4	0	0	0	0	2
151285250323001344	You might sense an unpleasant wave of energy way out on the ho... More for Scorpio <URL>	1	3	4	0	0	0	3
272896922812051456	#snclive hoping to have the shit wowwed out of me. 3 minutes to curtain.	0	0	2	5	1	0	4
527290826939187200	Smooth jazz is proven to make a dick go flaccid. #weinerproblems	0	6	2	0	0	0	2
536070650478493696	That <USER> show was super dope. He's a professional and funny as hell. I never stopped laughing!	0	0	0	3	5	0	5
124227717838278656	as for myself on the Raiders' possible return to LA: they boomeranged once, so hell no on a second go around people, once bitten!!!	0	3	4	1	0	0	3
499359657966960640	<USER> I uphold you for whooping that nasty porn star! Anyone who fucks random men and get paid are nothing but prostitutes!	4	4	0	0	0	0	2
293129635229749249	Bowman mugged Roddy. That was bullshit	1	5	2	0	0	0	2
597867951526715392	&gt;&gt;&gt; Have You Seen This 2013 Kick Ass Wake Up Call Video? -----&gt; <URL>	0	0	3	5	0	0	4
851988868484280321	5 miles with #hbgbeerrunners, 1 beverage and a big ass pretzel at <USER> Came home to… <URL>	0	0	5	2	1	0	3
787332667570200576	I love when my girlfriends call me like "yo put ya sneakers on I'm on my way to scoop you" I be like "oouu don't worry sis Ima fuck her up"	0	0	3	2	1	0	3
942191735983128576	<USER> the #WilcoxAgency of Del Mar would love to start a conversation with any entrepreneur who requires ass… <URL>	0	0	3	2	1	0	3
489486030933069824	<USER> and aint even drinking that hoe	0	2	4	0	0	0	3
344605817674280960	This bitch, always goofing around! &lt;3 <USER> <URL>	0	1	0	5	0	0	4
590938407318249473	Also remember how we all got "Abstinence Cards" and were shamed into signing them in front of the class bc if you didn't then you were a ho?	1	3	2	0	0	0	2
682020593726828545	Basketball is so stressful. But idc bc we just beat the damn gators! ❤️💛#GoNoles	0	0	1	4	1	0	4
507847623282528256	Photoset: beniseragaki: thekenzinator: thekenzinator: AUS WHERE EVERYONE’S FRIENDS AND THEY DO STUPID SHIT... <URL>	1	2	1	1	0	1	2
502610584433872900	<USER> damn it kyle	1	3	2	0	0	0	2
927101459363258369	<USER> I really didn't want to say that myself...but since you mentioned it. DAMN that kid can't read a Mirand… <URL>	0	4	1	0	1	0	2
679104229772922880	When you really fucked up then you try getting up and you bust your ass 😂😭💀😱🙃😴 <URL>	1	4	1	0	0	0	2
97501821265911808	bout watch mobsters, this is my first time even tho its old as hell	0	0	8	0	0	0	3
381379956712165376	Ladies, ENOUGH with the Astronomy. You're telling me that you'll marry a Taurus, but won't fuck with a dude that drives one??? Crazy!!!	1	5	2	0	0	0	2
635857815647600640	This shit scared me this weekend <URL>	0	4	4	0	0	0	3
354486239115739136	Damn just when I think I have a true friend.... #trustonlyyourself	0	6	2	0	0	0	2
508798238892113920	Damn I wish I played tennis well. #muscles #USOpen2014 #lovemeanszero	0	5	3	0	0	0	2
5086780604813314	Would I b CRAZY 2fly all the way2 NewOrleans jus 2shop <USER> store #Garb &then fly bac home 2 Philly. I need som cute ass clothes!	0	0	8	0	0	0	3
449385074752892928	<USER> <USER> Damn straight.Had my first whiskey to <USER> J--play Asheville. I write, and what a story it would be!	0	0	2	6	0	0	4
707762171564965889	Hillary Clinton is a hoe and bitch	7	1	0	0	0	0	1
166213203464949760	<USER> ok you challenged us to a no wipe shit... I challenge you to the no shit wipe...	0	5	3	0	0	0	2
14124756446	I just rejected a bible invitation from jehovah's witnesses. I was polite but that means they'll come back to our house....god damn it.	1	6	1	0	0	0	2
489825521392287744	One hell of a week for <USER> <URL> #Formula1 #GermanGP <USER>	0	2	1	5	0	0	4
255115961991053312	Westward ho! San Diego for a couple days with the fam. <URL>	0	0	0	6	2	0	4
757657246587314176	<USER> life throws a curve ball &amp; never goes back to the way #BeforePain.Then after the stress of yrs of this SHIT #PainHurtsTheBrain	2	6	0	0	0	0	2
806689671933816834	Lucious Jr better sit his seed of Chucky ass down and i hope he didn't that child hair #empire #EmpireWednesday <URL>	2	5	1	0	0	0	2
690978733553913856	its rly fucking cute	1	0	0	5	2	0	4
359687424965738496	#teenproblems can't sleep at night? Put your damn phones away! #lovemom	0	4	3	1	0	0	2
176410318472359936	<USER> I don't see you and your sisters humping each other on TV!	2	3	2	1	0	0	2
695869841555726338	So did I end up getting tickets to see <USER> in April <USER> Damn straight I did. Seriously cannot wait!	0	0	0	1	7	0	5
735547902139961344	<USER> <USER> they aren't, but seriously what the fuck is the point in mentioning that.	2	4	2	0	0	0	2
188654544266346497	"Bitch please, I'm not insulting you, I'm just describing you. Can't take constructive criticism or something?"	1	6	1	0	0	0	2
554860984548872192	That's some Suh shit by boss	0	4	2	2	0	0	2
798712927910055936	I can so see you doing this shit, <USER> 😂😂😂 <URL>	0	3	4	1	0	0	3
854116622289612800	East Bay Area native Auston Matthews but fuck the Leafs	1	4	2	0	0	1	2
190192114888482816	I don't understand. Billy Bragg - pissed off that politicians are well educated? WTF	1	6	1	0	0	0	2
160050851518480384	The song "Caribbean Queen" by Billy Ocean plays in my head randomly AT LEAST once a week. I have no fucking idea why or what this means :/	0	4	3	0	1	0	2
296049883545206785	<USER> damn first day of teaching a little rough on you?	0	2	5	1	0	0	3
763771933838237696	Special place in Hell for those who don't say thank you when you hold the door for them	1	6	1	0	0	0	2
929668278766784513	I hate this time of year. Wake up fucking early because I'm congested and can't breathe through my nose. #fuckthecold	1	7	0	0	0	0	2
589166791756230656	<USER> philsophy has made me an outspoken asshole when it comes to some stuff. Greek life is like ideological fish in a barrel	0	3	4	1	0	0	3
17856530630	Trying to vote for Youk, it won't let me put the damn number in! What's with that Sprint?	0	7	1	0	0	0	2
13936255906	Fuck. I need to not answer my phone when work calls me on my day off... Working <USER> until 9:30ish.	0	8	0	0	0	0	2
19943117042	I am also a consumer whore! <URL>	0	5	2	1	0	0	2
425683308799086592	<USER> You're a fuck ...you fuck	3	5	0	0	0	0	2
23964354821	Twooo more hours left in this hell hole! Then home to sleeeeep :)	0	5	1	2	0	0	2
841098910139588608	All that over a melon? Bitch, what? #TheWalkingDead	0	6	2	0	0	0	2
412423217525964800	You gotta be kidding me... Fire that damn cook! #TafferTalk	6	2	0	0	0	0	1
468217926173356032	<USER> I fucking hate Jason derulo. Get off the damn stage, you're fired” Amen!	8	0	0	0	0	0	1
271133542409449472	Only the good die young? I must be a shitty ass person then	1	6	1	0	0	0	2
296378606333067265	DAMN YOU SIR PHILLIP DAMN YOUUUUU!!!! #DowntonAbbey	4	3	1	0	0	0	1
873366349224988672	86. Fuck. Should've won game three though guys.	2	6	0	0	0	0	2
876909389193502721	<USER> That's really cool shit right there	0	0	1	5	2	0	4
878372241314131970	<USER> Her affidavit describes the effects SB4 and Feb’s ICE raids had on her mental health. That’s a stark, ho… <URL>	0	2	5	0	0	1	3
607389408774504448	<USER> hell yes!	0	0	0	5	3	0	4
743999666212188160	<USER> new album Black is whats up. #damn	0	0	4	3	1	0	3
866754161827880960	Ratings Review: THE MICK (Season One) - <URL> <URL>	0	0	7	0	0	1	3
53875555472375808	At ray's hell burger. Obama where are you??	0	1	6	1	0	0	3
518931842951815168	<USER> THANK You❤️hehe my time hop the other day was a hot ass pic of you...forgot to send it to u	1	0	1	6	0	0	4
833877789979709440	the shit hit the fan everyone run this is not a drill run!! Alex cover your ears 😱😭 #ShadowhuntersChat	1	4	2	1	0	0	2
139600114875498496	I'm <USER> 's slut.	1	2	4	1	0	0	3
537357043473334272	Like I unfriended them because I wasn't trying to see their bullshit anymore, thanks.	1	6	1	0	0	0	2
577200562560708610	what the hell sale Hollycraft fruit salad earrings by betsstuff <URL> via <USER>	0	2	3	1	0	2	2
161936070408290304	<USER> yeaa most shit they sell over the internet like that aint legit ecspecially them big offers and deals they be advertising an shit	1	6	1	0	0	0	2
338385987073867776	Drinking a Negro Nitron by <USER> — <URL>	0	0	6	2	0	0	3
476569999969378305	<USER> I'm a Heat fan, and those people in Miami piss me off	1	6	0	0	0	0	2
772588462906155008	<USER> hook a brotha the fuck up!	1	1	4	0	1	0	3
329982760557109248	<USER> and AP testing is hell	1	6	0	0	0	0	2
923787682353881088	those bases and back gotta be strong as shit <URL>	0	0	2	5	0	0	4
493565328904167424	Im so mad I bought a 12 pack of dasani spaeklin water..&amp;&amp; its so fuckin nasty..I want a refund	6	1	0	0	0	0	1
447778375050874880	like do you know yo breath smells like deep rooted unwashed hot ass when you eat them?	5	2	0	0	0	0	1
784564239742734338	<USER> <USER> You are going to laugh your ass off!!! Don't take it with you to a doctors office!!!	0	0	2	3	2	0	2
626958716307419136	That point in the relationship when you say shit and i brush it off. I deserve better.If you hate how I am so much then why say you love me?	1	5	1	0	0	0	2
381045937478434816	<USER> "and I'd piss on you"	3	4	0	0	0	0	2
918659915383701505	What the actual fuck is happening with the #stlblues???? #byebyestreak	0	7	0	0	0	0	2
265662936889057281	No one on twitter, ever says lotsa true shit.	0	6	1	0	0	0	2
903344181946576896	"Trump is the boil on the ass of neoliberalism" - Billy Bragg while talking to <USER>	1	3	3	0	0	0	2
267063631164891136	pajeon: gettin real fucking tired of having to put on pants everyday <URL>	1	4	2	0	0	0	2
931904664324526081	I liked a <USER> video <URL> Take a Knee... my Ass!!	1	3	1	2	0	0	2
542055785849950209	Feel like just f*****g giving up. This year started out amazing and went to hell starting in June/July. Every year I think will be better.	5	2	0	0	0	0	1
709277629082423296	Two bitch ass niggas tried to jump me pussy shit😤 lucky I didn't have no heat on me 🔫 real shit 💨	3	4	0	0	0	0	2
152977338546667522	<USER> hot damn, i hope you were lucky enough to date one ;)	0	0	1	6	0	0	4
452255002690461697	<USER> Frank Zappa's the shit! Pun intended.	0	0	1	4	2	0	4
886468628173824000	My pain's still kicking my ass. I'm still unshowered &amp; feeling invisible + intensely isolated But I'm👂to MikeNesmith read #InfiniteTuesday	0	6	2	0	0	0	2
904369633175773184	Smh I just chocked on the cracker during communion 🤦🏻‍♂️	0	5	3	0	0	0	2
804139909808275460	Y'all, it's a good thing Ken is pretty, 'cause, damn, he's an idiot. #SurvivorMillennialsVsGenX	0	6	1	1	0	0	2
140249584533385217	so fucking tired...work in the morning XP	2	2	4	0	0	0	3
676831248518639616	Man asked me today was I a cheerleader....bish where?! Cheer my ass right on this couch 😩💃🏽🎉	0	4	4	0	0	0	3
608136825773944832	<USER> You have a beautiful smile, and one hell of a beautiful body	0	0	1	5	2	0	4
111444927237459969	Sooooo tired. Hoping for an easy group today. Using Jokwon to wake my ass up. I need his crazy energy today. haha	0	1	2	5	0	0	4
933537547107565568	<USER> I never said it was because he’s a man. I said it’s because he beat the shit out of here. It’s pretty sim… <URL>	0	3	3	0	0	2	2
352525662239735808	If you can't relate to this you're taking shit too seriously.... <URL>	0	3	3	1	0	1	2
638490653052284928	Like buy some goddamn cups and a string and play telephone in a tree house goddamn	0	4	3	1	0	0	2
38039554095194112	Nothing can make me feel better on a shitty day than hearing Colin James on the radio.	0	0	2	6	0	0	4
786444145053294592	i'm so sick of this shit. it's 2016, GET THE HELL OVER IT YOU PATHETIC MORONS your disgusting cheeto king is going… <URL>	5	3	0	0	0	0	1
402834818670403584	Cracker Barrel with my favorite person. <USER> ❤️🏊💁	0	0	0	6	2	0	4
71564784084066304	<USER> <USER> lovin 'you had me from hell no' on Rich Rocks. can't wait to see u win it all Sunday night Ka'boy!	0	0	1	4	3	0	4
120008034423549952	<USER> I didn't see shit!	1	2	5	0	0	0	3
925781384752398337	<USER> bitch	0	6	2	0	0	0	2
616821017932099584	Alyssa is a cocksucker - Hardsextube <URL>	2	3	1	0	0	2	1
873162243260768256	guy: ur beautiful and i love u me: i wont have sex w you guy: ok ugly dramatic annoying bitch	3	5	0	0	0	0	2
759424275010850816	all of <USER> snapchat stories this summer with Team USA have got me weak as hell	1	0	1	5	1	0	4
290840138353876992	What the hell? If I wanted to freeze my ass off, I would still be living in New York -- but there's no such thing... <URL>	1	7	0	0	0	0	2
216593059415207937	<USER> oxycontin and my smoking song will always be that shit dont forget i sho will you had many classics	0	1	3	2	0	2	2
832752752224636928	Well, shit. And I fell for it, because I too loved that scene. I tell myself it's what I would've wanted to do, bu… <URL>	0	3	5	0	0	0	3
682630085170577409	<USER> <USER> I just spit all over my computer, damn it you two!!!!	0	5	2	1	0	0	2
644090130001608704	love is like a heaven , but hurt is like a hell <USER> #love #happiness #amazingpeople #QuotesOfTheDay #shunks_speaks #shunkswords	0	3	2	3	0	0	3
351153174192721920	<USER> Damn I love when I get no text back!”	0	8	0	0	0	0	2
291770368077754370	<USER> hahahahaha!!! That bitch is fucking scary!	1	6	0	1	0	0	2
493141471562706944	New #KingKong movie coming from Legendary-- #SkullIsland Kong looks pissed! <USER> #SDCC #HallH	0	0	6	2	0	0	3
18791445047	There must be some mistake, I didn't order the extra serving of "Hell on earth" with my life	5	3	0	0	0	0	1
919998163108401155	Dilating my eyes is so damn funny to everyone but me.	0	4	4	0	0	0	3
924541536846561280	<USER> Girl you already know what his face be looking like with that nasty ass alien eating <URL>	2	2	4	0	0	0	3
279623644144082945	<USER> <USER> Feel free to ask him why he has decided to throw away any chance at a 2nd term and become a DeVos whore	4	4	0	0	0	0	2
224602564883259392	Shit my pants in the House of Horrors #hateyoubrittany	1	4	1	2	0	0	2
182581905185710080	<USER> i'm a bitch, what can i say?	0	3	5	0	0	0	3
355853892266885120	<USER> People be trying to blame it on auto correct...no, you're just a dumb fuck who can't spell.” Lmfaoooo	2	4	1	1	0	0	2
899078408772231168	I'd damn better not fail on this one! <URL>	0	4	2	1	0	1	2
591573210921115648	Literally fuckin' wRECKLESS	4	4	0	0	0	0	2
776437188850360321	<USER> well, I mean, take the cash. We're gonna have to clean up after this filthy fucktard so might as well be compensated ;)	3	2	2	1	0	0	2
883066687733587968	<USER> Dick Groat	1	1	4	0	0	2	3
862290177586192384	So CBS is reduced to outrageous stupidity to troll for replies? Damn. It worked. Well played. <URL>	2	3	1	2	0	0	2
856243273236713473	<USER> soft ass	1	3	4	0	0	0	3
417931935957016576	24 WAYS KENTUCKY AND ITS KENTUCKIANS KICKED ASS IN 2013 | Kentucky for Kentucky <URL>	0	1	0	5	2	0	4
2875180467	dear police force: what the fuck? <URL> AND <URL>	2	5	1	0	0	0	2
879166670752935937	Sad, isn't it, that someone like Pence, who claims to be Christian, doesn't give a damn about the health and welfar… <URL>	3	5	0	0	0	0	2
35449304365805568	I long for the days when Conan on TBS meant I got to see Arnold kick some ass.	0	3	2	3	0	0	3
381195625439576064	Holy shit the guy from Scoops is the sexiest man I've seen.	0	1	0	3	4	0	5
753452202463752192	<USER> <USER> "Apparently I live in a fucking cave" I quoted it wrong	1	2	4	0	0	0	3
27544298475	Those who can, do.....and those who can&#39;t, bitch about those who can and do! :-)&quot;	0	3	3	1	0	0	3
675039437173202944	Lest nylon and velcro suffocate your arse <URL>	1	3	3	0	0	0	2
686357796472930304	I love when weird shit wins awards! #YouGoGlenCoCo #GoldenGlobes	0	0	1	6	0	0	4
942156419658162176	<USER> look at this fuckin model broad over here. i need a link to this slut's patreon so i can get that nud… <URL>	3	1	3	0	0	0	2
378363516714889216	<USER> pull your head out of bob stoops' ass before you decide to write a bunch of bull shit, it will make things a lot easier.	4	3	0	0	0	0	1
725537003178221572	paying 10,000 to live at UIC here's a fucking idea make your computers actually work	1	5	1	0	0	0	2
833750920424980481	Milo Yiannopoulos - New poster boy for NAMBLA - Old ass kisser of <USER> - consistent hypocritical, ignor… <URL>	3	3	0	0	0	1	1
128624174989189120	Watching #BBWLA ...lawd these some phony grown ass women!! I mean at least #BBWMIA ladies told each other how they felt period point blank!!	0	6	1	0	0	0	2
405154752024940544	Prolly gonna fuck that turkey up real good this week.	1	2	3	1	0	1	2
645139388700196864	<USER> that's a bad ass truck for ya <URL>	0	1	0	6	1	0	4
764980014072881152	Hey Ho, It’s Old: England Embraces Punk Rock 40 Years Later <URL>	0	0	4	3	1	0	3
111090114498789376	<USER> Catholic Speaker Kathryn Jean Lopez on former U.S. VP Dick Cheyney's new book - <URL> Cheyney??? C'mon..	1	2	4	0	0	1	3
15722559663	By *show* they mean fake - Obama should con the public- display emotion that isn't felt - a surefire way to fuck yourself up - he knows this	2	5	0	0	0	1	2
638035065138642944	<USER> its hard to be grateful of family when some of them are shitty people.	2	5	0	1	0	0	2
854450374777995268	<USER> That you are literal shit obviously	5	3	0	0	0	0	1
419320185850314752	Gee, thanks Amber Alert for scaring the hell out of me	1	6	1	0	0	0	2
337756627946070016	<USER> that shit is cool	0	0	0	6	1	0	4
247182135046320128	<USER> how in hell did you win money tonite? what was the line?	0	2	2	3	0	0	3
758133533609164800	people can be so fucking heartless	3	4	0	0	0	0	2
494702450784223232	hell yeah jet lag	0	4	3	0	0	0	2
247003245183135744	You talk that shit, I walk that shit.. Pills, weed, all that shit #Weezy	0	3	3	1	0	0	3
466700581181329410	<USER> <USER> hell yeah you did. Charter members of The Order of the Fellated.	0	0	6	1	0	0	3
192712370647343104	Wow can't believe dick clark is dead rip dick clark gone but not forgotten	0	3	2	1	1	0	3
140251936480952320	<USER> put like 50 songs on dat bitch lol	0	1	4	1	1	0	3
427345963108143104	<USER> Oh = Stop talking to me. K = I'm done talking. Whatever = fuck you. Fine = fuck it. I guess = I don't give a fuck."	3	4	0	0	0	0	2
849096990143258627	He who helps me get through the #monday from hell. #cat #cats #catsofinstagram #catstagram #kitty #pet #petstagram…… <URL>	0	0	3	3	1	0	3
455837076030648320	Share this link with friends for a chance to WIN a Chicken Cock Hat! <URL> <URL>	0	0	7	0	0	0	3
933307305004883968	<USER> <USER> Thanking ass is better then kissing ass. Dipshit	0	6	1	0	0	0	2
848292649283059712	<USER> and you damn tease lol we love you anyway #youenjoythistoomuch	0	0	2	5	0	0	4
785505921363423232	i'm a genuine ass person &amp; that's hard to find so if i fuck w you you're lucky 💁🏻	0	1	2	3	1	0	3
939885141844824064	<USER> You are an ass. Your industry is full of assholes and you do nothing to improve our country. Get it yet.... "sources say" ?	5	2	0	0	0	0	1
324095296390955008	#eastlansing man, Dick Miles, crossed finish line 8 min b4 explosions. Says cell service shut down immediately. #bostonmarathon #wlns #wlaj	0	0	7	0	0	0	3
964862279	For fucking real! She is OUT THERE! Wow man. Nut job! I don't need to hear about the menopausal hot flashes! ~Renee	2	3	2	0	0	0	2
418133756122116096	This loser bitch. She would rather drink and fight people than be a grown woman and mother. #TakeThatBabyAway #DrPhil #BadMom #StupidBitch	5	2	0	0	0	0	1
263809460550643712	<USER> <USER> <USER> <USER> <USER> I actually think I heard him say "who the hell are these ppl at my house!"	0	1	6	0	0	0	3
641488308858548224	where <USER> at? wait he's fucking slaying <URL>	0	0	4	3	1	0	3
624644153540919296	<USER> lol no. I took everyone off notifs bc I was having a shitty day	0	6	2	0	0	0	2
924811311858536448	They have just pissed off the wrong man. #TheWalkingDead #TalkingDead <USER>	0	4	3	1	0	0	2
3507919733	That's probably why I am single because there is too much bullshit; bullshit is not a compulsory attribution over here. Sharpie checks no.	0	7	1	0	0	0	2
243027939598401536	#Inspirations Isa 62:6 - 7 I have set watchmen upon thy walls, O Jerusalem, which shall never ho... <URL> via <USER>	0	0	5	2	0	1	3
303641270046298112	I love this place. Reminds me the Kelly's days <USER> Cracker Barrel Country Restaurant) <URL>	0	0	2	5	1	0	4
910225958761897984	<USER> Oh hell 🙄‼️	0	2	6	0	0	0	3
510936211255754752	22oz of just don't give a fuck! <USER> Pb Ale House / Sky Bar <URL>	0	4	3	1	0	0	2
871869640754024448	<USER> I never truly understood how wonderful any length of sleep was until college. Except for sleep during Hell… <URL>	0	3	3	2	0	0	3
273796650084990976	<USER> #Aries Superpower: They make shit happen.” #Boom #Superpowers	0	0	1	6	1	0	4
902539859688030208	Oh no guys we better stop calling #RacistJoe racist. Excuse me while I find some spare fucks to give about his feel… <URL>	2	6	0	0	0	0	2
850731085667414017	Getting my ass kicked by an exam, exactly how I wanted to start my weekend 😧	2	5	1	0	0	0	2
296372061457240064	#adoptee #adoption #forbiddenfamily mentioned this twitter shit 2 lawyer today-JoanWheelerMUSTb scheduled4 psychaitric eval-NOT a therapist	2	4	1	0	0	1	2
576440190971092992	Sometimes when I'm driving I forget I'm not in Coon Rapids and get pissed when people don't wave back to me😁	0	5	3	0	0	0	2
667240263857762304	I was right! Arendelle did go to Hell in a handbasket after the events of Frozen! #TheHuntsmanWintersWar	0	4	3	1	0	0	2
521791923888357376	<USER> lololol I love you. I just got this piece of shit on. I love youuu	0	0	1	7	0	0	4
674738229552144385	Damn Jose Aldos suit at the pre-fight press conference is on point #ufc194	0	0	1	6	1	0	4
10196180056	<USER> you know damn well you own the Ron Jeremey collection	0	1	5	2	0	0	3
53997763557462016	Beer barbeque and the Lakers. Hell Yeah Friday night!	0	0	0	0	8	0	5
218913190107553793	<USER> yall dnt say that down there,,,anywhoo it was damn near every flavor. I'm done buying ur shit	5	3	0	0	0	0	1
543254585700122624	I essentially did a death drop on my back stairs the other day. All the right parts hurt, plus my shoulder. I fell in my ass. Why, shoulder?	1	5	1	0	0	1	2
645491453951541248	<USER> IT IS FUCKING DELICIOUS!	0	0	0	0	8	0	5
439944091808198656	Damn, I'm gettin drunk. This happrns 2,3 times a month.	0	1	6	1	0	0	3
366710312310812672	FUCK YEAH	0	0	0	2	6	0	5
717649019330301952	I just want a fucking job. So tired of living in poverty.	3	4	1	0	0	0	2
220346576198045696	I uploaded a <USER> video <URL> Dashboard X app review (Cydia app) [Place widgets on your ho	0	0	7	0	0	0	3
100269096695902208	Kicking off the day with Fences from Seattle. Damn its hot out here. <USER> Lollapalooza 2011 - BMI Stage w/ 32 others) <URL>	0	1	3	3	0	0	3
883099214078726145	I don't especially want to talk about it, but could use some extra love right now, especially after this shit show of a week.	2	4	1	0	0	0	2
939293599916797952	Spicy Thanksgiving takes from anti-Palestine people is an example of peak bullshit <URL>	3	4	0	0	0	0	2
535249382174904320	Life better get its shit together because im tired of getting rotten lemons 😒	3	4	0	0	0	0	2
437692852181929984	Last night was fuckin.... make-outey. Hahaha	0	0	1	6	0	0	4
558840132867223552	The 5th Dimension sang about it's the Age of Aquarius with peace, love, &amp; understanding. I'm starting to suspect that was hippie bullshit.	1	4	1	1	0	0	2
442474975422054400	If I could have another grandpa I would choose Dick Vitale	0	0	3	4	0	0	4
788957421590896640	Wearing 3D glasses when your high is fucking awesome.	1	0	0	3	3	0	2
501904899559288832	being a Jacob girl is the hardest shit ever you have no clue	2	2	3	0	0	0	2
